PG.Genes,PG.ProteinGroups,PG.ProteinDescriptions,PG.Coverage,PG.Qvalue,QC_Omar_DIA_20260211_Pool_01_R01_S1-B10_1_9120.PG.Quantity,QC_Omar_DIA_20260211_Pool_02_R10_S1-B11_1_9129.PG.Quantity,QC_Omar_DIA_20260211_Pool_03_R19_S1-B12_1_9138.PG.Quantity,alpha_Omar_DIA_20260211_A01_R16_S1-B2_1_9135.PG.Quantity,alpha_Omar_DIA_20260211_A02_R03_S1-A2_1_9122.PG.Quantity,alpha_Omar_DIA_20260211_A03_R06_S1-A5_1_9125.PG.Quantity,alpha_Omar_DIA_20260211_A04_R18_S1-B4_1_9137.PG.Quantity,alpha_Omar_DIA_20260211_A05_R17_S1-B3_1_9136.PG.Quantity,alpha_Omar_DIA_20260211_A06_R05_S1-A4_1_9124.PG.Quantity,alpha_Omar_DIA_20260211_A07_R13_S1-A11_1_9132.PG.Quantity,alpha_Omar_DIA_20260211_A08_R12_S1-A10_1_9131.PG.Quantity,beta_Omar_DIA_20260211_B01_R14_S1-A12_1_9133.PG.Quantity,beta_Omar_DIA_20260211_B02_R08_S1-A7_1_9127.PG.Quantity,beta_Omar_DIA_20260211_B03_R04_S1-A3_1_9123.PG.Quantity,beta_Omar_DIA_20260211_B05_R09_S1-A8_1_9128.PG.Quantity,beta_Omar_DIA_20260211_B06_R15_S1-B1_1_9134.PG.Quantity,beta_Omar_DIA_20260211_B07_R11_S1-A9_1_9130.PG.Quantity,beta_Omar_DIA_20260211_B08_R07_S1-A6_1_9126.PG.Quantity,beta_Omar_DIA_20260211_B09_R02_S1-A1_1_9121.PG.Quantity
NDUA4_HUMAN,O00483,Cytochrome c oxidase subunit NDUFA4,0.679,0.0,20.6371517181396,20.6315097808837,25.6886959075927,17.1975193023681,19.9468536376953,23.0135536193847,18.5799140930175,16.930700302124,10.8235864639282,25.0927467346191,18.1473884582519,19.4145050048828,21.7863998413085,25.0417213439941,29.9872951507568,22.4461936950683,20.5965995788574,24.681541442871,20.0005550384521
NDUA5_HUMAN,Q16718,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,0.086,0.0,10.2355775833129,,5.56751155853271,9.33983325958252,9.88233566284179,14.2489337921142,8.280198097229,6.88468074798584,2.33353471755981,8.77281284332275,7.01287269592285,7.52378702163696,4.58600711822509,10.3235168457031,8.76531505584716,7.06051158905029,7.14530229568481,6.23025321960449,10.1911764144897
NDUA9_HUMAN,Q16795,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial",0,0.0,18.3724422454834,4.30344057083129,9.95909690856933,,3.60630631446838,8.87618637084961,11.3340063095092,,5.8684549331665,7.93732738494873,4.19653177261352,8.8130407333374,7.59421730041503,7.02973222732543,12.8227090835571,6.3565936088562,7.32968759536743,5.54772806167602,13.3396186828613
NDUAD_HUMAN,Q9P0J0,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,0.097,0.00249376558603491,,8.01517105102539,5.06006526947021,9.35366630554199,7.63927507400512,6.07784271240234,,7.95012044906616,8.15554904937744,4.48837280273437,2.90557265281677,2.24686098098754,5.46981763839721,7.47979736328125,,3.51223969459533,9.1724271774292,2.82473492622375,6.5749568939208896
NDUS1_HUMAN,P28331,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",0.019,0.0,,4.03524732589721,3.3003990650177,5.03320741653442,4.41403484344482,8.14580154418945,,3.63338589668273,,6.90950489044189,8.47014331817627,4.22589206695556,4.27840089797973,4.58140850067138,4.67328357696533,1.86156022548675,8.00038528442382,6.28295040130615,5.61253213882446
NDUS2_HUMAN,O75306,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",0.104,0.0,8.78581619262695,8.35203266143798,15.291706085205,10.6859502792358,5.29771900177001,9.00427722930908,6.43530464172363,6.66923236846923,7.01769590377807,6.72771215438842,7.73307609558105,7.24930095672607,6.73961305618286,8.69738101959228,15.2860450744628,7.26543235778808,8.19524955749511,6.97136116027832,5.4138479232788
NDUS7_HUMAN,O75251,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",0.066,0.0,,3.02870035171508,10.9172267913818,7.42475318908691,,17.3136558532714,3.10089588165283,6.59168910980224,7.61977863311767,8.1884536743164,11.4099750518798,10.9986839294433,10.0830307006835,6.89240837097168,7.4815559387207,10.3390760421752,6.87868118286132,6.72234964370727,10.9883003234863
NDUS8_HUMAN,O00217,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",0.043,0.0,,4.00459194183349,1.941943526268,3.4752287864685,,,3.8948791027069,4.92703914642334,6.4563660621643,5.58488941192626,8.85349655151367,8.67530822753906,,2.73393821716308,10.4729633331298,5.8203535079956,2.71477079391479,5.60137367248535,9.34014320373535
NEP_HUMAN,P08473,Neprilysin,0.047,0.0,9.00545597076416,6.99615430831909,6.47507381439209,4.85310316085815,5.03342628479003,,11.7634201049804,5.43021059036254,5.19614362716674,6.18531131744384,9.32512950897216,10.1293201446533,8.0428409576416,4.28626537322998,7.76156854629516,8.75793743133545,10.7679080963134,9.30555534362793,7.63627958297729
NEUA_HUMAN,Q8NFW8,N-acylneuraminate cytidylyltransferase,0.207,0.0,18.1550483703613,15.3025636672973,15.5825490951538,22.4744758605957,23.9100971221923,16.9192314147949,16.8170776367187,18.9092330932617,20.8252201080322,21.0212669372558,18.0308990478515,18.506420135498,15.3915948867797,27.1718578338623,19.3115558624267,18.143253326416,22.6108474731445,19.1697597503662,16.4670639038085
NFIC_HUMAN,P08651,Nuclear factor 1 C-type,0,0.00770416024653312,,3.97897028923034,2.27493619918823,,,5.34437417984008,2.00480198860168,7.74148273468017,,,2.6084656715393,,2.03872895240783,4.22958803176879,,5.39836120605468,,,3.25187873840332
NFS1_HUMAN,Q9Y697,Cysteine desulfurase,0.048,0.0,5.82881927490234,13.8261737823486,9.16658496856689,15.9780807495117,21.2342739105224,22.2439231872558,10.6449117660522,10.0920963287353,10.8918828964233,13.5475893020629,7.95500421524047,8.28639507293701,9.12031173706054,11.3342914581298,9.02433490753173,13.4690017700195,7.91085004806518,6.81937170028686,9.82917976379394
NH2L1_HUMAN,P55769,NHP2-like protein 1,0.188,0.0,10.1254072189331,4.97917461395263,6.19814491271972,4.87813138961792,8.93748664855957,10.6581344604492,,6.256112575531,,3.11947393417358,7.73065948486328,6.56446695327758,12.6190557479858,7.7037763595581,6.73518943786621,5.1121654510498,4.04602479934692,5.35194158554077,4.76596403121948
NHP2_HUMAN,Q9NX24,H/ACA ribonucleoprotein complex subunit 2,0,0.0,,,,,,,,4.0178165435791,1.40283691883087,2.42422628402709,,,,3.69850254058837,3.26965236663818,,2.69838881492614,5.38050937652587,5.00648403167724
NIT2_HUMAN,Q9NQR4,Omega-amidase NIT2,0,0.00546448087431694,5.42875099182128,,2.99922966957092,,,,,,,,2.08601784706115,,,1.49626421928405,,3.85221362113952,2.34106063842773,1.1785899400711,
NNTM_HUMAN,Q13423,"NAD(P) transhydrogenase, mitochondrial",0.013,0.0,,2.11099600791931,1.6716011762619,4.42812156677246,,,3.0173590183258,2.91794610023498,3.19209623336792,,4.46042108535766,,5.77175951004028,3.1429693698883,2.57566690444946,1.25973796844482,2.7501995563507,3.07184958457946,1.83121311664581
NOA1_HUMAN,Q8NC60,Nitric oxide-associated protein 1,0.059,0.0,,3.52462315559387,5.61238241195678,4.46376514434814,3.42084383964538,3.04807925224304,4.96212339401245,4.63546180725097,3.85741567611694,7.88142156600952,4.0011191368103,2.97916913032531,3.78891324996948,3.6439299583435,4.58220100402832,4.67167997360229,7.41483354568481,3.93421602249145,5.01969623565673
NOC3L_HUMAN,Q8WTT2,Nucleolar complex protein 3 homolog,0.014,0.0,2.43093943595886,,2.26930713653564,1.3976217508316,1.69321346282958,5.57546377182006,,3.07247567176818,0.974065124988555,,1.6513043642044,2.08185100555419,3.25090074539184,2.35549855232238,2.3853952884674,1.73165047168731,1.87200081348419,1.90246701240539,2.50830483436584
NOG2_HUMAN,Q13823,Nucleolar GTP-binding protein 2,0,0.00469116497263487,,8.71790695190429,,,,,5.60072803497314,8.90388488769531,8.22814846038818,10.2907037734985,7.7171196937561,,,5.64781904220581,,9.75293350219726,7.92351102828979,9.05909538269043,9.58410167694091
NOL6_HUMAN,Q9H6R4,Nucleolar protein 6,0.013,0.0,,4.36935424804687,,3.5328984260559,,3.36204528808593,5.6762671470642,5.46937608718872,5.1365327835083,,3.94777393341064,4.3189730644226,3.90750074386596,3.73234558105468,10.0435876846313,3.51217436790466,4.31246757507324,6.69853639602661,2.20886015892028
NONO_HUMAN,Q15233,Non-POU domain-containing octamer-binding protein,0.119,0.0,7.08239793777465,10.5922269821167,11.2507858276367,12.1692094802856,13.0972700119018,7.4564356803894,8.29046440124511,10.1996126174926,9.45686435699462,14.0542907714843,8.73417568206787,8.99187564849853,7.77522706985473,9.60651683807373,5.17864608764648,5.37289142608642,14.1125240325927,7.23432254791259,7.97816610336303
NOP10_HUMAN,Q9NPE3,H/ACA ribonucleoprotein complex subunit 3,0.453,0.0,11.45357131958,7.65219974517822,7.60343313217163,10.3044376373291,14.3112297058105,8.2666540145874,9.70777416229248,14.728663444519,11.6427412033081,12.0716495513916,8.00731372833252,9.64503192901611,7.82822179794311,12.4098768234252,11.7725448608398,7.70752239227294,9.66950893402099,10.3711509704589,12.1114950180053
NOP2_HUMAN,P46087,28S rRNA (cytosine(4447)-C(5))-methyltransferase,0.164,0.0,11.5766477584838,11.1933822631835,13.4951210021972,11.3489665985107,12.2047843933105,14.0013093948364,9.5961217880249,14.3807477951049,15.3111610412597,12.935827255249,17.3912296295166,13.1192121505737,10.6124591827392,11.8917837142944,19.2154369354248,17.1985473632812,14.2280282974243,14.9038114547729,14.8787412643432
NOP56_HUMAN,O00567,Nucleolar protein 56,0.231,0.0,17.363618850708,15.9527349472045,15.5304279327392,11.2411766052246,11.486701965332,13.7400712966918,14.6881999969482,17.0721549987792,14.6627025604248,23.9613819122314,17.8863487243652,12.3652162551879,12.6907176971435,12.2338638305664,15.2105827331542,12.5644340515136,15.29576587677,17.3600883483886,17.0919094085693
NOP58_HUMAN,Q9Y2X3,Nucleolar protein 58,0.104,0.0,13.7304382324218,9.25270938873291,13.0446615219116,5.98251914978027,10.2365932464599,9.94577980041503,8.47833251953125,8.68089389801025,7.98064851760864,14.1988124847412,11.097674369812,11.6332273483276,10.5659141540527,8.94234180450439,8.01955223083496,13.4072837829589,10.5605001449584,13.2110271453857,12.4542436599731
NOSIP_HUMAN,Q9Y314,Nitric oxide synthase-interacting protein,0.05,0.0,,,9.2214069366455,7.12602710723876,3.77097821235656,5.03278398513793,3.0209355354309,,,3.67533946037292,3.37974762916564,2.53740191459655,1.48795545101165,3.09960556030273,,2.88724970817565,12.6955108642578,3.54581499099731,
NP1L1_HUMAN,P55209,Nucleosome assembly protein 1-like 1,0.151,0.0,24.364688873291,31.3150844573974,20.9788303375244,32.8186454772949,23.4815082550048,17.4644432067871,16.8887062072753,35.1166267395019,22.894287109375,29.1212520599365,30.3859558105468,27.1564121246337,16.8030090332031,31.2815055847167,31.4559936523437,21.5316791534423,27.079418182373,22.8915138244628,32.0028762817382
NPM_HUMAN,P06748,Nucleophosmin,0.361,0.0,105.601364135742,112.732933044433,130.686828613281,145.856414794921,125.776542663574,125.360946655273,96.0853042602539,150.292449951171,122.381843566894,103.117897033691,169.562866210937,110.529335021972,117.650115966796,146.234008789062,125.769416809082,116.862571716308,127.493606567382,123.041175842285,153.126327514648
NSUN2_HUMAN,Q08J23,RNA cytosine C(5)-methyltransferase NSUN2,0.086,0.0,5.60902833938598,7.96955728530883,4.7326807975769,5.13861274719238,5.55619430541992,7.99914455413818,5.5026216506958,7.06357908248901,5.57460880279541,7.22060632705688,6.23484563827514,6.05748081207275,5.26038312911987,8.74186420440673,11.6769475936889,5.16846370697021,4.82899045944213,6.52080869674682,4.14859437942504
NU155_HUMAN,O75694,Nuclear pore complex protein Nup155,0.008,0.00469116497263487,,,,2.57876634597778,,,,,,,4.53408241271972,,,3.04882788658142,,,,,
NUCL_HUMAN,P19338,Nucleolin,0.318,0.0,225.396026611328,231.03269958496,263.272766113281,313.291931152343,301.238128662109,278.173522949218,242.319396972656,326.231170654296,270.047729492187,273.653564453125,269.174438476562,245.936691284179,281.865447998046,317.97525024414,298.242706298828,301.81362915039,222.339691162109,258.730194091796,239.647659301757
NUMA1_HUMAN,Q14980,Nuclear mitotic apparatus protein 1,0.028,0.0,7.42715978622436,4.41241216659545,7.13756704330444,2.41506099700927,6.44072866439819,2.17076301574707,8.03924560546875,6.19639158248901,5.42167949676513,5.05245971679687,7.12806129455566,4.33728742599487,,3.9865825176239,4.19007444381713,4.5170259475708,3.43095517158508,5.88316297531127,3.9894733428955
NUSAP_HUMAN,Q9BXS6,Nucleolar and spindle-associated protein 1,0.091,0.0,11.2591857910156,13.3433113098144,8.81943702697753,18.9131259918212,9.72515487670898,8.17349243164062,4.57482862472534,9.57460403442382,9.30036258697509,7.86190223693847,15.6235589981079,10.9154739379882,8.85276889801025,11.9342041015625,6.93822717666626,7.38193273544311,14.6547412872314,5.92359066009521,11.9524240493774
NXF1_HUMAN,Q9UBU9,Nuclear RNA export factor 1,0.183,0.0,8.46111965179443,8.92005825042724,11.5555877685546,13.174087524414,9.96818542480468,5.48890590667724,9.09424686431884,11.811312675476,8.8900032043457,12.9677352905273,14.6621799468994,11.3829135894775,10.2598123550415,9.76712799072265,14.0407562255859,10.94420337677,12.8112182617187,10.4635725021362,12.004690170288
NXT2_HUMAN;NXT1_HUMAN,Q9NPJ8;Q9UKK6,NTF2-related export protein 2;NTF2-related export protein 1,0%;0%,0.0,,,3.43290185928344,,,,,4.54897880554199,5.57408380508422,,3.11608457565307,,6.18160438537597,,,,6.65331411361694,3.38598418235778,
O4C46_HUMAN,A6NHA9,Olfactory receptor 4C46,0,0.0,,2.18248534202575,,,6.56763315200805,2.26756310462951,,3.99551439285278,,2.07169723510742,,1.53561794757843,1.86094069480896,1.5765163898468,,3.11202764511108,1.71653926372528,,1.00590682029724
OAS3_HUMAN,Q9Y6K5,2'-5'-oligoadenylate synthase 3,0.021,0.0,15.6514501571655,9.35730552673339,9.68127822875976,17.8206386566162,13.3570795059204,11.4149732589721,10.3357152938842,19.4633693695068,12.0827331542968,17.6353321075439,15.2122440338134,10.8680763244628,15.341528892517,10.9848880767822,,10.1569986343383,7.41378116607666,14.0087375640869,8.4399766921997
OCAD2_HUMAN,Q56VL3,OCIA domain-containing protein 2,0.084,0.0,1.84960258007049,3.83844661712646,1.50592505931854,8.41308116912841,4.86327934265136,3.87812423706054,,4.43494844436645,,,6.06705808639526,4.93771743774414,2.05982112884521,3.00325417518615,3.11762022972106,3.70441842079162,3.3432273864746,2.27610540390014,5.873544216156
ODB2_HUMAN,P11182,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",0.035,0.00325732899022801,,2.17896223068237,1.32905185222625,,1.88788855075836,,,,,,1.04967069625854,2.5062403678894,,2.88468503952026,,,,,
ODO2_HUMAN,P36957,"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial",0,0.00844205679201842,,,,,3.97590708732605,,3.30469512939453,,2.84308815002441,3.43123149871826,3.60773563385009,1.69595193862915,,1.51716637611389,,,,2.3723018169403,
ODP2_HUMAN,P10515,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",0.022,0.0,,1.95767104625701,,1.65927219390869,3.14029455184936,,3.17187738418579,3.79813122749328,6.69622707366943,4.85750293731689,3.37965679168701,2.30110955238342,,3.43429493904113,3.00502824783325,3.66876912117004,6.18499135971069,3.65356755256652,3.92406868934631
ODPB_HUMAN,P11177,"Pyruvate dehydrogenase E1 component subunit beta, mitochondrial",0.045,0.0,,3.34669375419616,1.94902431964874,2.84110307693481,7.54279375076293,2.86644768714904,4.13234376907348,4.53654050827026,2.78469109535217,4.08822727203369,3.98036217689514,2.59969806671142,,2.6068046092987,,3.98764586448669,4.06938743591308,3.67837643623352,3.32032823562622
OST48_HUMAN,P39656,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,0.068,0.0,22.103551864624,9.89846611022949,5.67667627334594,20.5944004058837,22.1157665252685,18.1411437988281,9.82846164703369,12.9442663192749,10.8288679122924,8.45706272125244,13.4806957244873,7.36750316619873,7.67063617706298,9.95307350158691,12.8590984344482,8.50569343566894,16.5435523986816,12.4663696289062,15.6492290496826
OSTC_HUMAN,Q9NRP0,Oligosaccharyltransferase complex subunit OSTC,0.081,0.0,,2.36706924438476,8.02023792266845,2.54734015464782,3.86857891082763,3.18870449066162,5.55303764343261,2.97716426849365,3.12228274345397,4.89452075958251,1.41098129749298,,2.32121038436889,4.47411918640136,3.39724230766296,2.98840975761413,1.3675947189331,6.27962589263916,1.87052524089813
OVAL_CHICK,P01012,Ovalbumin,0,0.0,,,,,,,,,,4.52813482284545,,,,2.64692544937133,,,,3.14193964004516,1.8383492231369
OXND1_HUMAN,Q96HP4,Oxidoreductase NAD-binding domain-containing protein 1,0.022,0.0,12875.91796875,15422.515625,15390.755859375,20770.900390625,21529.431640625,19637.984375,15173.0126953125,17922.19921875,15072.71875,16785.353515625,11746.859375,16287.9013671875,16508.525390625,15375.12109375,19018.357421875,16560.740234375,13343.333984375,14090.97265625,16529.091796875
PA1B2_HUMAN,P68402,Platelet-activating factor acetylhydrolase IB subunit alpha2,0.039,0.00398724082934609,,2.59276580810546,2.62090277671813,5.55900430679321,,,5.17211437225341,,,,,,4.19604444503784,,,,,1.60159730911254,3.06316876411438
PABP1_HUMAN,P11940,Polyadenylate-binding protein 1,0.412,0.0,203.886398315429,254.21760559082,242.665496826171,306.873779296875,323.355194091796,309.265991210937,276.03775024414,340.756713867187,277.144714355468,286.960754394531,244.88850402832,265.935668945312,230.246856689453,277.482055664062,270.198272705078,260.084777832031,201.025039672851,233.509658813476,223.598815917968
PABP2_HUMAN,Q86U42,Polyadenylate-binding protein 2,0.275,0.0,48.59326171875,56.0287246704101,53.6952781677246,56.8709106445312,60.1244773864746,55.9202079772949,65.0448760986328,68.5022659301757,48.0886039733886,60.1184883117675,60.3630027770996,63.1397247314453,51.3503456115722,58.0499992370605,68.3746490478515,55.0244750976562,54.7065849304199,52.4618377685546,56.4011154174804
PABP4_HUMAN,Q13310,Polyadenylate-binding protein 4,0.245,0.0,129.632507324218,176.597885131835,202.285919189453,231.323486328125,261.779510498046,229.226043701171,229.513900756835,252.32127380371,204.098999023437,237.73828125,187.629501342773,165.015899658203,183.90542602539,219.326080322265,201.775009155273,179.283599853515,162.467819213867,190.73193359375,157.237442016601
PAIP1_HUMAN,Q9H074,Polyadenylate-binding protein-interacting protein 1,0.023,0.0,7.06888389587402,4.81756830215454,6.3705186843872,9.52007484436035,4.08853769302368,,5.5571641921997,12.7271795272827,7.98763370513916,4.83881902694702,7.6080617904663,10.5714769363403,7.0602798461914,8.97091674804687,7.74463939666748,10.558569908142,4.12562274932861,5.26115417480468,3.46401238441467
PAPD1_HUMAN,Q9NVV4,"Poly(A) RNA polymerase, mitochondrial",0.022,0.0,,2.50069785118103,,,,,,1.83814024925231,2.54678988456726,5.07532262802124,2.73432564735412,3.33528566360473,,3.14262795448303,,,,,3.89089918136596
PARP1_HUMAN,P09874,Poly [ADP-ribose] polymerase 1,0.073,0.0,7.01900100708007,10.5170049667358,8.97780895233154,8.4013614654541,8.65994262695312,9.44813823699951,8.25351238250732,6.43794345855712,6.35542011260986,6.82645511627197,20.0298461914062,10.0425634384155,7.79797601699829,13.683874130249,6.77822065353393,5.70634269714355,10.324026107788,8.77879428863525,7.27400732040405
PAUF_HUMAN,Q96DA0,Pancreatic adenocarcinoma up-regulated factor,0.058,0.0,4.95717048645019,4.48765134811401,7.08846759796142,1.7699316740036,,11.0625267028808,9.50764846801757,10.0773458480834,5.11508131027221,5.20281839370727,19.1947402954101,7.596360206604,7.3053855895996,7.3849544525146396,6.4008502960205,6.27742195129394,4.06464862823486,4.75875997543335,5.31707668304443
PB1_HUMAN,Q86U86,Protein polybromo-1,0.025,0.0,,11.1304187774658,4.89437770843505,7.349937915802,5.86372375488281,4.08906698226928,3.62897944450378,5.17784166336059,4.06796836853027,5.55429410934448,4.97366523742675,4.0178804397583,8.18356037139892,5.35809850692749,5.73682451248168,7.53578805923461,3.33916068077087,6.04356050491333,7.32262086868286
PBIP1_HUMAN,Q96AQ6,Pre-B-cell leukemia transcription factor-interacting protein 1,0,0.0,6.20020961761474,7.32100820541381,3.72890639305114,,,8.28602695465087,12.3154354095458,5.56740808486938,3.98851490020751,4.17477226257324,6.24791955947876,8.06709766387939,12.7884502410888,8.64920425415039,4.79547309875488,,4.73054695129394,3.15071582794189,4.75989770889282
PCBP1_HUMAN,Q15365,Poly(rC)-binding protein 1,0.315,0.0,34.6040306091308,25.7395362854003,28.0078544616699,37.0939292907714,28.9085693359375,27.9324855804443,29.5229415893554,31.028694152832,36.7368621826171,31.1083850860595,28.7103004455566,24.9189624786376,25.8058986663818,27.6267890930175,23.2830257415771,28.4237804412841,39.1315574645996,27.5581626892089,26.5564556121826
PCBP2_HUMAN,Q15366,Poly(rC)-binding protein 2,0.345,0.0,47.0323410034179,46.409065246582,53.1295585632324,63.7768630981445,60.2705039978027,48.5315551757812,54.9585266113281,53.1959266662597,45.8331909179687,56.7742843627929,49.4102172851562,51.4711227416992,41.5084915161132,42.9710655212402,51.3825569152832,49.3971900939941,65.8979873657226,49.0213623046875,59.415225982666
PCCA_HUMAN,P05165,"Propionyl-CoA carboxylase alpha chain, mitochondrial",0,0.00325732899022801,,,,,,,4.24249792098999,,,,2.6015088558197,,3.15709972381591,,,,5.1849193572998,,2.11697626113891
PCNA_HUMAN,P12004,Proliferating cell nuclear antigen,0.134,0.0,8.57717037200927,6.45899677276611,8.99675846099853,9.11674976348877,7.24380826950073,13.4778470993042,10.5213432312011,7.52126359939575,6.33339357376098,7.50442123413085,7.4414415359497,6.27103805541992,10.1471910476684,6.90095901489257,5.46021842956543,4.66980934143066,8.02172565460205,8.02061080932617,9.71449947357177
PCP4_HUMAN,P48539,Calmodulin regulator protein PCP4,0.161,0.00770416024653312,,,,25.6788311004638,,4.84395742416381,,,12.9605436325073,,,,,14.9597606658935,,,,,7.42424154281616
PDC6I_HUMAN,Q8WUM4,Programmed cell death 6-interacting protein,0.018,0.0,396.317016601562,451.962707519531,309.332702636718,559.404602050781,455.171112060546,496.501342773437,460.113250732421,347.403289794921,483.926849365234,449.364501953125,291.313323974609,256.755462646484,426.159118652343,250.386093139648,476.382843017578,472.733734130859,462.803527832031,258.2724609375,492.39810180664
PDCD4_HUMAN,Q53EL6,Programmed cell death protein 4,0.173,0.0,9.3672513961792,5.74246263504028,8.47828483581543,9.08187294006347,5.78976011276245,10.4984703063964,7.78155946731567,11.6450500488281,7.23662900924682,6.59166383743286,7.97258710861206,9.38074874877929,12.4749660491943,10.2656345367431,11.0608196258544,6.34507274627685,9.03486156463623,8.60708904266357,7.55435276031494
PDIA1_HUMAN,P07237,Protein disulfide-isomerase,0.083,0.0,2.46930217742919,4.08149242401123,4.36740016937255,8.94744968414306,2.44256520271301,5.69388723373413,5.07020568847656,9.1591796875,5.78029727935791,2.42527890205383,5.86694145202636,4.84768009185791,4.09571886062622,6.59581041336059,1.95632934570312,4.05866622924804,6.49437713623046,3.13445711135864,4.66418170928955
PDIA3_HUMAN,P30101,Protein disulfide-isomerase A3,0.23,0.0,10.3931512832641,6.80832910537719,10.0054693222045,15.9236526489257,8.9343032836914,7.25891971588134,10.1564044952392,9.75506591796875,6.50569152832031,6.64416551589965,7.02712202072143,7.05275917053222,9.00771903991699,8.41965866088867,8.29623413085937,7.27444553375244,9.21635437011718,5.64956951141357,6.19590806961059
PDIA6_HUMAN,Q15084,Protein disulfide-isomerase A6,0.093,0.0,3.38236284255981,3.15643072128295,5.58608150482177,10.3318424224853,5.0805959701538,7.11128759384155,8.3888931274414,6.97097158432006,4.95391321182251,5.98854398727417,3.72839593887329,2.45928931236267,7.80432558059692,4.7111530303955,,5.55651473999023,5.15868711471557,3.87651276588439,4.13058900833129
PDIP3_HUMAN,Q9BY77,Polymerase delta-interacting protein 3,0.071,0.0,5.60950708389282,12.3516254425048,11.7586088180542,14.9341392517089,11.2054033279418,12.5083150863647,7.80617237091064,7.66060304641723,7.63206338882446,11.0853776931762,6.91075134277343,9.72949028015136,8.26478576660156,8.18946647644043,8.5069932937622,6.52868938446044,7.85274076461792,9.58898258209228,5.76834535598754
PEBP1_HUMAN,P30086,Phosphatidylethanolamine-binding protein 1,0.107,0.00325732899022801,,4.61708736419677,2.20433521270751,11.2989072799682,6.69684648513793,,6.08726072311401,,4.34876728057861,3.29810500144958,5.5577974319458,2.75192427635192,1.85273337364196,6.55295610427856,,3.1717312335968,4.33664369583129,1.46376991271972,3.93456029891967
PELP1_HUMAN,Q8IZL8,"Proline-, glutamic acid- and leucine-rich protein 1",0.027,0.00325732899022801,,,,1.96916317939758,,,,,,,4.17952919006347,,,1.01355814933776,,2.21836996078491,,,
PESC_HUMAN,O00541,Pescadillo homolog,0.024,0.0,12.6096076965332,,6.57658576965332,13.1488304138183,20.9791622161865,10.0027103424072,16.0714035034179,10.1743812561035,8.90257835388183,11.6367959976196,4.42635583877563,9.61410140991211,4.41951608657836,9.74051284790039,6.45713424682617,8.84390544891357,11.6275615692138,9.6134386062622,7.9139609336853
PFKAL_HUMAN,P17858,"ATP-dependent 6-phosphofructokinase, liver type",0.036,0.0,3.98069596290588,8.85235595703125,4.87608003616333,4.77321529388427,7.95939970016479,10.2804307937622,6.56752014160156,10.3383131027221,8.87618732452392,8.56888008117675,9.54224586486816,6.51799964904785,6.75304079055786,7.14553499221801,7.58231592178344,8.82855033874511,9.10789203643798,10.1233654022216,11.2661552429199
PFKAM_HUMAN,P08237,"ATP-dependent 6-phosphofructokinase, muscle type",0.096,0.0,3.81904768943786,5.34333038330078,4.33735942840576,7.39827966690063,6.18304729461669,6.83176803588867,5.95085954666137,8.73252487182617,3.15872073173522,6.31357145309448,4.7972502708435,6.06572484970092,6.78108215332031,6.25963115692138,6.46216583251953,3.00106978416442,10.5688371658325,7.41409873962402,4.61886024475097
PFKAP_HUMAN,Q01813,"ATP-dependent 6-phosphofructokinase, platelet type",0.046,0.0,8.9844799041748,6.46790647506713,6.12688541412353,8.29711627960205,5.192467212677,8.40653800964355,4.9857211112976,6.66662406921386,6.69533205032348,6.05600452423095,10.2488164901733,6.9022884368896396,6.54931354522705,7.97437524795532,8.68633937835693,9.60528945922851,7.83413124084472,7.6536169052124,8.38056278228759
PGAM2_HUMAN;PGAM1_HUMAN;PGAM4_HUMAN,P15259;P18669;Q8N0Y7,Phosphoglycerate mutase 2;Phosphoglycerate mutase 1;Probable phosphoglycerate mutase 4,5.5%;5.5%;5.5%,0.0,4.40848588943481,6.83893632888793,7.00653457641601,25.9271717071533,8.27429485321045,6.88891553878784,4.87875890731811,6.60206890106201,7.82620763778686,2.07290434837341,2.35941553115844,4.15784358978271,,11.7186784744262,,6.47210216522216,6.77983617782592,4.52459383010864,2.3001742362976
PGAM5_HUMAN,Q96HS1,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",0.035,0.0,24.5075244903564,20.5149612426757,18.0311470031738,30.8360881805419,26.1467590332031,20.149787902832,14.2282190322875,12.936484336853,27.9321517944335,20.1205024719238,19.064453125,12.5489110946655,9.86928749084472,20.2066097259521,20.5193500518798,17.8378295898437,12.2765865325927,10.1431989669799,15.0749635696411
